dataset,method,round,phase,existing_id,existing_ood,newcomer_id,newcomer_ood
fashionmnist,FedCP,68,phase2,0.973,0.0,0.997,0.0
fashionmnist,FedCP,69,phase2,0.9745,0.0,0.99675,0.0
fashionmnist,FedCP,70,phase2,0.97383333,0.0,0.997,0.0
fashionmnist,FedCP,71,phase2,0.97316667,0.0,0.997,0.0
fashionmnist,FedCP,72,phase2,0.974,0.0,0.99725,0.0
fashionmnist,FedCP,73,phase2,0.974,0.0,0.99725,0.0
fashionmnist,FedCP,74,phase2,0.97333333,0.0,0.997,0.0
fashionmnist,FedCP,75,phase2,0.97416667,0.0,0.99725,0.0
fashionmnist,FedCP,76,phase2,0.9745,0.0,0.99725,0.0
fashionmnist,FedCP,77,phase2,0.97383333,0.0,0.997,0.0
fashionmnist,FedCP,78,phase2,0.974,0.0,0.997,0.0
fashionmnist,FedCP,79,phase2,0.97416667,0.0,0.99675,0.0
fashionmnist,FedCP,80,phase2,0.97466667,0.0,0.9965,0.0
fashionmnist,FedCP,81,phase2,0.97416667,0.0,0.99725,0.0
fashionmnist,FedCP,82,phase2,0.97433333,0.0,0.99675,0.0
fashionmnist,FedCP,83,phase2,0.97433333,0.0,0.9965,0.0
fashionmnist,FedCP,84,phase2,0.9745,0.0,0.99725,0.0
fashionmnist,FedCP,85,phase2,0.9745,0.0,0.997,0.0
fashionmnist,FedCP,86,phase2,0.97466667,0.0,0.99675,0.0
fashionmnist,FedCP,87,phase2,0.97466667,0.0,0.99625,0.0
fashionmnist,FedCP,88,phase2,0.9745,0.0,0.9965,0.0
fashionmnist,FedCP,89,phase2,0.97483333,0.0,0.99625,0.0
fashionmnist,FedCP,90,phase2,0.9745,0.0,0.99675,0.0
fashionmnist,FedCP,91,phase2,0.9745,0.0,0.99675,0.0
fashionmnist,FedCP,92,phase2,0.97533333,0.0,0.9965,0.0
fashionmnist,FedCP,93,phase2,0.97516667,0.0,0.9965,0.0
fashionmnist,FedCP,94,phase2,0.97433333,0.0,0.99675,0.0
fashionmnist,FedCP,95,phase2,0.97516667,0.0,0.9975,0.0
fashionmnist,FedCP,96,phase2,0.9755,0.0,0.99625,0.0
fashionmnist,FedCP,97,phase2,0.97533333,0.0,0.9965,0.0
fashionmnist,FedCP,98,phase2,0.97533333,0.0,0.9965,0.0
fashionmnist,FedCP,99,phase2,0.97383333,0.0,0.996,0.0
fashionmnist,FedCP,100,phase2,0.97533333,0.0,0.9965,0.0
fashionmnist,FedCross,0,phase1,0.16666667,0.08333333,,
fashionmnist,FedCross,1,phase1,0.86783333,0.0,,
fashionmnist,FedCross,2,phase1,0.94516667,0.0,,
fashionmnist,FedCross,3,phase1,0.95366667,0.0,,
fashionmnist,FedCross,4,phase1,0.95666667,0.0,,
fashionmnist,FedCross,5,phase1,0.95983333,0.0,,
fashionmnist,FedCross,6,phase1,0.96016667,0.0,,
fashionmnist,FedCross,7,phase1,0.96233333,0.0,,
fashionmnist,FedCross,8,phase1,0.964,0.0,,
fashionmnist,FedCross,9,phase1,0.96533333,0.0,,
fashionmnist,FedCross,10,phase1,0.96616667,0.0,,
fashionmnist,FedCross,11,phase1,0.96766667,0.0,,
fashionmnist,FedCross,12,phase1,0.96816667,0.0,,
fashionmnist,FedCross,13,phase1,0.96766667,0.0,,
fashionmnist,FedCross,14,phase1,0.96816667,0.0,,
fashionmnist,FedCross,15,phase1,0.969,0.0,,
fashionmnist,FedCross,16,phase1,0.96933333,0.0,,
fashionmnist,FedCross,17,phase1,0.96966667,0.0,,
fashionmnist,FedCross,18,phase1,0.97116667,0.0,,
fashionmnist,FedCross,19,phase1,0.97066667,0.0,,
fashionmnist,FedCross,20,phase1,0.971,0.0,,
fashionmnist,FedCross,21,phase1,0.971,0.0,,
fashionmnist,FedCross,22,phase1,0.97116667,0.0,,
fashionmnist,FedCross,23,phase1,0.972,0.0,,
fashionmnist,FedCross,24,phase1,0.97133333,0.0,,
fashionmnist,FedCross,25,phase1,0.9725,0.0,,
fashionmnist,FedCross,26,phase1,0.97233333,0.0,,
fashionmnist,FedCross,27,phase1,0.9725,0.0,,
fashionmnist,FedCross,28,phase1,0.9725,0.0,,
fashionmnist,FedCross,29,phase1,0.97283333,0.0,,
fashionmnist,FedCross,30,phase1,0.9735,0.0,,
fashionmnist,FedCross,31,phase1,0.973,0.0,,
fashionmnist,FedCross,32,phase1,0.97316667,0.0,,
fashionmnist,FedCross,33,phase1,0.97383333,0.0,,
fashionmnist,FedCross,34,phase1,0.9735,0.0,,
fashionmnist,FedCross,35,phase1,0.9725,0.0,,
fashionmnist,FedCross,36,phase1,0.9735,0.0,,
fashionmnist,FedCross,37,phase1,0.97366667,0.0,,
fashionmnist,FedCross,38,phase1,0.97416667,0.0,,
fashionmnist,FedCross,39,phase1,0.974,0.0,,
fashionmnist,FedCross,40,phase1,0.97383333,0.0,,
fashionmnist,FedCross,41,phase1,0.97383333,0.0,,
fashionmnist,FedCross,42,phase1,0.97366667,0.0,,
fashionmnist,FedCross,43,phase1,0.9745,0.0,,
fashionmnist,FedCross,44,phase1,0.97433333,0.0,,
fashionmnist,FedCross,45,phase1,0.97533333,0.0,,
fashionmnist,FedCross,46,phase1,0.97283333,0.0,,
fashionmnist,FedCross,47,phase1,0.97433333,0.0,,
fashionmnist,FedCross,48,phase1,0.9745,0.0,,
fashionmnist,FedCross,49,phase1,0.97433333,0.0,,
fashionmnist,FedCross,50,phase1,0.974,0.0,,
fashionmnist,FedCross,51,phase2,0.97383333,0.0,0.0,0.125
fashionmnist,FedCross,52,phase2,0.97466667,0.0,0.907,0.0
fashionmnist,FedCross,53,phase2,0.97433333,0.0,0.987,0.0
fashionmnist,FedCross,54,phase2,0.97433333,0.0,0.99575,0.0
fashionmnist,FedCross,55,phase2,0.97466667,0.0,0.99725,0.0
fashionmnist,FedCross,56,phase2,0.97466667,0.0,0.9975,0.0
fashionmnist,FedCross,57,phase2,0.97416667,0.0,0.9975,0.0
fashionmnist,FedCross,58,phase2,0.97516667,0.0,0.9975,0.0
fashionmnist,FedCross,59,phase2,0.97516667,0.0,0.9975,0.0
fashionmnist,FedCross,60,phase2,0.97516667,0.0,0.9975,0.0
fashionmnist,FedCross,61,phase2,0.975,0.0,0.9975,0.0
fashionmnist,FedCross,62,phase2,0.97483333,0.0,0.9975,0.0
fashionmnist,FedCross,63,phase2,0.975,0.0,0.9975,0.0
fashionmnist,FedCross,64,phase2,0.9745,0.0,0.9975,0.0
fashionmnist,FedCross,65,phase2,0.975,0.0,0.9975,0.0
fashionmnist,FedCross,66,phase2,0.97183333,0.0,0.9975,0.0
fashionmnist,FedCross,67,phase2,0.97533333,0.0,0.9975,0.0
fashionmnist,FedCross,68,phase2,0.97466667,0.0,0.9975,0.0
fashionmnist,FedCross,69,phase2,0.976,0.0,0.9975,0.0
fashionmnist,FedCross,70,phase2,0.97366667,0.0,0.9975,0.0
fashionmnist,FedCross,71,phase2,0.97416667,0.0,0.9975,0.0
fashionmnist,FedCross,72,phase2,0.97583333,0.0,0.9975,0.0
fashionmnist,FedCross,73,phase2,0.97533333,0.0,0.9975,0.0
fashionmnist,FedCross,74,phase2,0.97533333,0.0,0.9975,0.0
fashionmnist,FedCross,75,phase2,0.97583333,0.0,0.9975,0.0
fashionmnist,FedCross,76,phase2,0.97566667,0.0,0.998,0.0
fashionmnist,FedCross,77,phase2,0.97483333,0.0,0.9975,0.0
fashionmnist,FedCross,78,phase2,0.9755,0.0,0.99775,0.0
fashionmnist,FedCross,79,phase2,0.97533333,0.0,0.9975,0.0
fashionmnist,FedCross,80,phase2,0.97616667,0.0,0.9975,0.0
fashionmnist,FedCross,81,phase2,0.97566667,0.0,0.99775,0.0
fashionmnist,FedCross,82,phase2,0.9765,0.0,0.99775,0.0
fashionmnist,FedCross,83,phase2,0.97633333,0.0,0.998,0.0
fashionmnist,FedCross,84,phase2,0.976,0.0,0.99775,0.0
fashionmnist,FedCross,85,phase2,0.97433333,0.0,0.998,0.0
fashionmnist,FedCross,86,phase2,0.97516667,0.0,0.998,0.0
fashionmnist,FedCross,87,phase2,0.97533333,0.0,0.998,0.0
fashionmnist,FedCross,88,phase2,0.97483333,0.0,0.998,0.0
fashionmnist,FedCross,89,phase2,0.97533333,0.0,0.998,0.0
fashionmnist,FedCross,90,phase2,0.97566667,0.0,0.99825,0.0
fashionmnist,FedCross,91,phase2,0.97583333,0.0,0.99775,0.0
fashionmnist,FedCross,92,phase2,0.97716667,0.0,0.998,0.0
fashionmnist,FedCross,93,phase2,0.975,0.0,0.99825,0.0
fashionmnist,FedCross,94,phase2,0.9755,0.0,0.99825,0.0
fashionmnist,FedCross,95,phase2,0.97616667,0.0,0.99775,0.0
fashionmnist,FedCross,96,phase2,0.97483333,0.0,0.99825,0.0
fashionmnist,FedCross,97,phase2,0.975,0.0,0.998,0.0
fashionmnist,FedCross,98,phase2,0.976,0.0,0.998,0.0
fashionmnist,FedCross,99,phase2,0.97533333,0.0,0.998,0.0
fashionmnist,FedCross,100,phase2,0.97533333,0.0,0.99825,0.0
fashionmnist,FedDST,0,phase1,0.16666667,0.08333333,,
fashionmnist,FedDST,1,phase1,0.16666667,0.08333333,,
fashionmnist,FedDST,2,phase1,0.16666667,0.08333333,,
fashionmnist,FedDST,3,phase1,0.16666667,0.08333333,,
fashionmnist,FedDST,4,phase1,0.16666667,0.08333333,,
fashionmnist,FedDST,5,phase1,0.16666667,0.08333333,,
fashionmnist,FedDST,6,phase1,0.16666667,0.08333333,,
fashionmnist,FedDST,7,phase1,0.16666667,0.08333333,,
fashionmnist,FedDST,8,phase1,0.16666667,0.08333333,,
fashionmnist,FedDST,9,phase1,0.16666667,0.08333333,,
fashionmnist,FedDST,10,phase1,0.16666667,0.08333333,,
fashionmnist,FedDST,11,phase1,0.16666667,0.08333333,,
fashionmnist,FedDST,12,phase1,0.16666667,0.08333333,,
fashionmnist,FedDST,13,phase1,0.16666667,0.08333333,,
fashionmnist,FedDST,14,phase1,0.16666667,0.08333333,,
fashionmnist,FedDST,15,phase1,0.16666667,0.08333333,,
fashionmnist,FedDST,16,phase1,0.16666667,0.08333333,,
fashionmnist,FedDST,17,phase1,0.16666667,0.08333333,,
fashionmnist,FedDST,18,phase1,0.16666667,0.08333333,,
fashionmnist,FedDST,19,phase1,0.16666667,0.08333333,,
fashionmnist,FedDST,20,phase1,0.16666667,0.08333333,,
fashionmnist,FedDST,21,phase1,0.16666667,0.08333333,,
fashionmnist,FedDST,22,phase1,0.16666667,0.08333333,,
fashionmnist,FedDST,23,phase1,0.16666667,0.08333333,,
fashionmnist,FedDST,24,phase1,0.16666667,0.08333333,,
fashionmnist,FedDST,25,phase1,0.16666667,0.08333333,,
fashionmnist,FedDST,26,phase1,0.16666667,0.08333333,,
fashionmnist,FedDST,27,phase1,0.16666667,0.08333333,,
fashionmnist,FedDST,28,phase1,0.16666667,0.08333333,,
fashionmnist,FedDST,29,phase1,0.16666667,0.08333333,,
fashionmnist,FedDST,30,phase1,0.17,0.085,,
fashionmnist,FedDST,31,phase1,0.17166667,0.08583333,,
fashionmnist,FedDST,32,phase1,0.17166667,0.08583333,,
fashionmnist,FedDST,33,phase1,0.17833333,0.08916667,,
fashionmnist,FedDST,34,phase1,0.18166667,0.09083333,,
fashionmnist,FedDST,35,phase1,0.19333333,0.09666667,,
fashionmnist,FedDST,36,phase1,0.20166667,0.10083333,,
fashionmnist,FedDST,37,phase1,0.21666667,0.10833333,,
fashionmnist,FedDST,38,phase1,0.21666667,0.10833333,,
fashionmnist,FedDST,39,phase1,0.21666667,0.10833333,,
fashionmnist,FedDST,40,phase1,0.21666667,0.10833333,,
fashionmnist,FedDST,41,phase1,0.22333333,0.11166667,,
fashionmnist,FedDST,42,phase1,0.22833333,0.11416667,,
fashionmnist,FedDST,43,phase1,0.23833333,0.11916667,,
fashionmnist,FedDST,44,phase1,0.23666667,0.11833333,,
fashionmnist,FedDST,45,phase1,0.25333333,0.12666667,,
fashionmnist,FedDST,46,phase1,0.25333333,0.12666667,,
fashionmnist,FedDST,47,phase1,0.265,0.1325,,
fashionmnist,FedDST,48,phase1,0.26666667,0.13333333,,
fashionmnist,FedDST,49,phase1,0.27833333,0.13916667,,
fashionmnist,FedDST,50,phase1,0.285,0.1425,,
fashionmnist,FedDST,51,phase2,0.28,0.14,0.0,0.21
fashionmnist,FedDST,52,phase2,0.27833333,0.13916667,0.0,0.20875
fashionmnist,FedDST,53,phase2,0.26166667,0.13083333,0.0,0.19625
fashionmnist,FedDST,54,phase2,0.26333333,0.13166667,0.0,0.1975
fashionmnist,FedDST,55,phase2,0.26333333,0.13166667,0.0,0.1975
fashionmnist,FedDST,56,phase2,0.26333333,0.13166667,0.0,0.1975
fashionmnist,FedDST,57,phase2,0.26333333,0.13166667,0.0,0.1975
fashionmnist,FedDST,58,phase2,0.26,0.13,0.0,0.195
fashionmnist,FedDST,59,phase2,0.25833333,0.12916667,0.0,0.19375
fashionmnist,FedDST,60,phase2,0.25666667,0.12833333,0.0,0.1925
fashionmnist,FedDST,61,phase2,0.25666667,0.12833333,0.0,0.1925
fashionmnist,FedDST,62,phase2,0.26,0.13,0.0,0.195
fashionmnist,FedDST,63,phase2,0.25833333,0.12916667,0.0,0.19375
fashionmnist,FedDST,64,phase2,0.25666667,0.12833333,0.0,0.1925
fashionmnist,FedDST,65,phase2,0.25833333,0.12916667,0.0,0.19375
fashionmnist,FedDST,66,phase2,0.26166667,0.13083333,0.0,0.19625
fashionmnist,FedDST,67,phase2,0.25833333,0.12916667,0.0,0.19375
fashionmnist,FedDST,68,phase2,0.255,0.1275,0.0,0.19125
fashionmnist,FedDST,69,phase2,0.25833333,0.12916667,0.0,0.19375
fashionmnist,FedDST,70,phase2,0.25666667,0.12833333,0.0,0.1925
fashionmnist,FedDST,71,phase2,0.25333333,0.12666667,0.0,0.19
fashionmnist,FedDST,72,phase2,0.25666667,0.12833333,0.0,0.1925
fashionmnist,FedDST,73,phase2,0.25666667,0.12833333,0.0,0.1925
fashionmnist,FedDST,74,phase2,0.26,0.13,0.0,0.195
fashionmnist,FedDST,75,phase2,0.26,0.13,0.0,0.195
fashionmnist,FedDST,76,phase2,0.26,0.13,0.0,0.195
fashionmnist,FedDST,77,phase2,0.26,0.13,0.0,0.195
fashionmnist,FedDST,78,phase2,0.26,0.13,0.0,0.195
fashionmnist,FedDST,79,phase2,0.26,0.13,0.0,0.195
fashionmnist,FedDST,80,phase2,0.26,0.13,0.0,0.195
fashionmnist,FedDST,81,phase2,0.26166667,0.13083333,0.0,0.19625
fashionmnist,FedDST,82,phase2,0.26166667,0.13083333,0.0,0.19625
fashionmnist,FedDST,83,phase2,0.26166667,0.13083333,0.0,0.19625
fashionmnist,FedDST,84,phase2,0.26166667,0.13083333,0.0,0.19625
fashionmnist,FedDST,85,phase2,0.26166667,0.13083333,0.0,0.19625
fashionmnist,FedDST,86,phase2,0.26,0.13,0.0,0.195
fashionmnist,FedDST,87,phase2,0.26166667,0.13083333,0.0,0.19625
fashionmnist,FedDST,88,phase2,0.26166667,0.13083333,0.0,0.19625
fashionmnist,FedDST,89,phase2,0.26166667,0.13083333,0.0,0.19625
fashionmnist,FedDST,90,phase2,0.26166667,0.13083333,0.0,0.19625
fashionmnist,FedDST,91,phase2,0.26333333,0.13166667,0.0,0.1975
fashionmnist,FedDST,92,phase2,0.26166667,0.13083333,0.0,0.19625
fashionmnist,FedDST,93,phase2,0.26,0.13,0.0,0.195
fashionmnist,FedDST,94,phase2,0.25833333,0.12916667,0.0,0.19375
fashionmnist,FedDST,95,phase2,0.26,0.13,0.0,0.195
fashionmnist,FedDST,96,phase2,0.25833333,0.12916667,0.0,0.19375
fashionmnist,FedDST,97,phase2,0.25833333,0.12916667,0.0,0.19375
fashionmnist,FedDST,98,phase2,0.25666667,0.12833333,0.0,0.1925
fashionmnist,FedDST,99,phase2,0.25833333,0.12916667,0.0,0.19375
fashionmnist,FedDST,100,phase2,0.25666667,0.12833333,0.0,0.1925
fashionmnist,FedProx,0,phase1,0.16666667,0.08333333,,
fashionmnist,FedProx,1,phase1,0.1625,0.16666667,,
fashionmnist,FedProx,2,phase1,0.38066667,0.25533333,,
fashionmnist,FedProx,3,phase1,0.58683333,0.27854167,,
fashionmnist,FedProx,4,phase1,0.68416667,0.27516667,,
fashionmnist,FedProx,5,phase1,0.74266667,0.273375,,
fashionmnist,FedProx,6,phase1,0.78666667,0.26966667,,
fashionmnist,FedProx,7,phase1,0.81016667,0.26891667,,
fashionmnist,FedProx,8,phase1,0.824,0.26804167,,
fashionmnist,FedProx,9,phase1,0.835,0.2655,,
fashionmnist,FedProx,10,phase1,0.84516667,0.26475,,
fashionmnist,FedProx,11,phase1,0.85233333,0.2635,,
fashionmnist,FedProx,12,phase1,0.86283333,0.26275,,
fashionmnist,FedProx,13,phase1,0.86916667,0.262375,,
fashionmnist,FedProx,14,phase1,0.87433333,0.261125,,
fashionmnist,FedProx,15,phase1,0.87866667,0.26045833,,
fashionmnist,FedProx,16,phase1,0.87966667,0.25991667,,
fashionmnist,FedProx,17,phase1,0.88416667,0.25916667,,
fashionmnist,FedProx,18,phase1,0.886,0.25875,,
fashionmnist,FedProx,19,phase1,0.88933333,0.25670833,,
fashionmnist,FedProx,20,phase1,0.8915,0.25516667,,
fashionmnist,FedProx,21,phase1,0.89783333,0.25358333,,
fashionmnist,FedProx,22,phase1,0.89933333,0.25275,,
fashionmnist,FedProx,23,phase1,0.9045,0.25283333,,
fashionmnist,FedProx,24,phase1,0.905,0.25125,,
fashionmnist,FedProx,25,phase1,0.908,0.24895833,,
fashionmnist,FedProx,26,phase1,0.91033333,0.24758333,,
fashionmnist,FedProx,27,phase1,0.91116667,0.248,,
fashionmnist,FedProx,28,phase1,0.91216667,0.24575,,
fashionmnist,FedProx,29,phase1,0.91333333,0.24370833,,
fashionmnist,FedProx,30,phase1,0.915,0.24270833,,
fashionmnist,FedProx,31,phase1,0.91483333,0.243625,,
fashionmnist,FedProx,32,phase1,0.91833333,0.24145833,,
fashionmnist,FedProx,33,phase1,0.91683333,0.241,,
fashionmnist,FedProx,34,phase1,0.921,0.237625,,
fashionmnist,FedProx,35,phase1,0.92116667,0.23716667,,
fashionmnist,FedProx,36,phase1,0.9235,0.23841667,,
fashionmnist,FedProx,37,phase1,0.92383333,0.23525,,
fashionmnist,FedProx,38,phase1,0.92566667,0.23383333,,
fashionmnist,FedProx,39,phase1,0.92866667,0.2355,,
fashionmnist,FedProx,40,phase1,0.93,0.23416667,,
fashionmnist,FedProx,41,phase1,0.92816667,0.23104167,,
fashionmnist,FedProx,42,phase1,0.93,0.22916667,,
fashionmnist,FedProx,43,phase1,0.93033333,0.22908333,,
fashionmnist,FedProx,44,phase1,0.9335,0.23008333,,
fashionmnist,FedProx,45,phase1,0.93416667,0.228625,,
fashionmnist,FedProx,46,phase1,0.93333333,0.225375,,
fashionmnist,FedProx,47,phase1,0.93366667,0.224375,,
fashionmnist,FedProx,48,phase1,0.936,0.22320833,,
fashionmnist,FedProx,49,phase1,0.93733333,0.22241667,,
fashionmnist,FedProx,50,phase1,0.938,0.221625,,
fashionmnist,FedProx,51,phase2,0.93883333,0.21916667,0.0,0.22625
fashionmnist,FedProx,52,phase2,0.90033333,0.16675,0.0,0.2486875
fashionmnist,FedProx,53,phase2,0.879,0.14820833,0.0,0.4064375
fashionmnist,FedProx,54,phase2,0.87166667,0.141,0.00525,0.45475
fashionmnist,FedProx,55,phase2,0.822,0.174875,0.11425,0.4690625
fashionmnist,FedProx,56,phase2,0.75666667,0.20625,0.26825,0.498375
fashionmnist,FedProx,57,phase2,0.74,0.23154167,0.3635,0.5098125
fashionmnist,FedProx,58,phase2,0.73283333,0.24704167,0.41875,0.511625
fashionmnist,FedProx,59,phase2,0.7345,0.256625,0.44775,0.5106875
fashionmnist,FedProx,60,phase2,0.73283333,0.261,0.47575,0.5103125
fashionmnist,FedProx,61,phase2,0.735,0.271875,0.49775,0.510375
fashionmnist,FedProx,62,phase2,0.73466667,0.27816667,0.5215,0.5126875
fashionmnist,FedProx,63,phase2,0.73666667,0.28454167,0.535,0.5145
fashionmnist,FedProx,64,phase2,0.74066667,0.28816667,0.54775,0.518375
fashionmnist,FedProx,65,phase2,0.73983333,0.28904167,0.5545,0.51675
fashionmnist,FedProx,66,phase2,0.74216667,0.29095833,0.57075,0.520625
fashionmnist,FedProx,67,phase2,0.74533333,0.29470833,0.578,0.5230625
fashionmnist,FedProx,68,phase2,0.74733333,0.302625,0.5825,0.52775
fashionmnist,FedProx,69,phase2,0.75083333,0.30154167,0.59825,0.5218125
fashionmnist,FedProx,70,phase2,0.74833333,0.29970833,0.608,0.5245625
fashionmnist,FedProx,71,phase2,0.75233333,0.30766667,0.61375,0.5255625
fashionmnist,FedProx,72,phase2,0.75766667,0.31179167,0.618,0.5253125
fashionmnist,FedProx,73,phase2,0.7585,0.308375,0.626,0.5229375
fashionmnist,FedProx,74,phase2,0.76116667,0.31054167,0.632,0.521
fashionmnist,FedProx,75,phase2,0.76016667,0.31604167,0.63475,0.5233125
fashionmnist,FedProx,76,phase2,0.77066667,0.31504167,0.6415,0.520625
fashionmnist,FedProx,77,phase2,0.769,0.31029167,0.64475,0.5210625
fashionmnist,FedProx,78,phase2,0.76783333,0.31416667,0.65025,0.5205
fashionmnist,FedProx,79,phase2,0.773,0.31145833,0.65575,0.51925
fashionmnist,FedProx,80,phase2,0.77566667,0.315875,0.65975,0.5178125
fashionmnist,FedProx,81,phase2,0.77983333,0.31516667,0.66675,0.519875
fashionmnist,FedProx,82,phase2,0.7815,0.31516667,0.674,0.5166875
fashionmnist,FedProx,83,phase2,0.782,0.31516667,0.6755,0.5110625
fashionmnist,FedProx,84,phase2,0.78366667,0.31979167,0.68025,0.51575
fashionmnist,FedProx,85,phase2,0.7835,0.3135,0.699,0.511625
fashionmnist,FedProx,86,phase2,0.78633333,0.31570833,0.709,0.513125
fashionmnist,FedProx,87,phase2,0.78583333,0.31516667,0.7145,0.5124375
fashionmnist,FedProx,88,phase2,0.782,0.31608333,0.72125,0.5113125
fashionmnist,FedProx,89,phase2,0.78916667,0.31891667,0.73075,0.5108125
fashionmnist,FedProx,90,phase2,0.79183333,0.31570833,0.74825,0.5118125
fashionmnist,FedProx,91,phase2,0.791,0.31495833,0.75025,0.5074375
fashionmnist,FedProx,92,phase2,0.792,0.31583333,0.756,0.50825
fashionmnist,FedProx,93,phase2,0.79233333,0.31783333,0.77075,0.505375
fashionmnist,FedProx,94,phase2,0.79783333,0.31604167,0.77825,0.5076875
fashionmnist,FedProx,95,phase2,0.7955,0.316375,0.78875,0.5075
fashionmnist,FedProx,96,phase2,0.8025,0.32179167,0.796,0.504625
fashionmnist,FedProx,97,phase2,0.801,0.320125,0.797,0.5048125
fashionmnist,FedProx,98,phase2,0.80066667,0.319625,0.80725,0.5016875
fashionmnist,FedProx,99,phase2,0.80016667,0.31866667,0.8145,0.4991875
fashionmnist,FedProx,100,phase2,0.80316667,0.32029167,0.821,0.5003125
fashionmnist,cwFedAvg,0,phase1,0.16666667,0.08333333,,
fashionmnist,cwFedAvg,1,phase1,0.16383333,0.16670833,,
fashionmnist,cwFedAvg,2,phase1,0.38783333,0.255625,,
fashionmnist,cwFedAvg,3,phase1,0.60483333,0.27708333,,
fashionmnist,cwFedAvg,4,phase1,0.696,0.274125,,
fashionmnist,cwFedAvg,5,phase1,0.7585,0.27216667,,
fashionmnist,cwFedAvg,6,phase1,0.79666667,0.26829167,,
fashionmnist,cwFedAvg,7,phase1,0.81583333,0.26866667,,
fashionmnist,cwFedAvg,8,phase1,0.82983333,0.26791667,,
fashionmnist,cwFedAvg,9,phase1,0.83916667,0.26579167,,
fashionmnist,cwFedAvg,10,phase1,0.85,0.26491667,,
fashionmnist,cwFedAvg,11,phase1,0.85766667,0.26416667,,
fashionmnist,cwFedAvg,12,phase1,0.86716667,0.26283333,,
fashionmnist,cwFedAvg,13,phase1,0.87216667,0.262625,,
fashionmnist,cwFedAvg,14,phase1,0.87733333,0.261625,,
fashionmnist,cwFedAvg,15,phase1,0.87983333,0.26075,,
fashionmnist,cwFedAvg,16,phase1,0.8825,0.25929167,,
fashionmnist,cwFedAvg,17,phase1,0.8865,0.25825,,
fashionmnist,cwFedAvg,18,phase1,0.88883333,0.25808333,,
fashionmnist,cwFedAvg,19,phase1,0.8945,0.255375,,
fashionmnist,cwFedAvg,20,phase1,0.8975,0.25383333,,
fashionmnist,cwFedAvg,21,phase1,0.90183333,0.25366667,,
fashionmnist,cwFedAvg,22,phase1,0.90466667,0.25245833,,
fashionmnist,cwFedAvg,23,phase1,0.90883333,0.25233333,,
fashionmnist,cwFedAvg,24,phase1,0.9095,0.24991667,,
fashionmnist,cwFedAvg,25,phase1,0.91083333,0.24775,,
fashionmnist,cwFedAvg,26,phase1,0.91366667,0.24716667,,
fashionmnist,cwFedAvg,27,phase1,0.91383333,0.24704167,,
fashionmnist,cwFedAvg,28,phase1,0.9145,0.245,,
fashionmnist,cwFedAvg,29,phase1,0.91633333,0.243,,
fashionmnist,cwFedAvg,30,phase1,0.91733333,0.242375,,
fashionmnist,cwFedAvg,31,phase1,0.91866667,0.24366667,,
fashionmnist,cwFedAvg,32,phase1,0.92083333,0.24083333,,
fashionmnist,cwFedAvg,33,phase1,0.92116667,0.24091667,,
fashionmnist,cwFedAvg,34,phase1,0.92516667,0.23741667,,
fashionmnist,cwFedAvg,35,phase1,0.92433333,0.23704167,,
fashionmnist,cwFedAvg,36,phase1,0.9275,0.238,,
fashionmnist,cwFedAvg,37,phase1,0.92933333,0.23445833,,
fashionmnist,cwFedAvg,38,phase1,0.92866667,0.23245833,,
fashionmnist,cwFedAvg,39,phase1,0.93183333,0.2345,,
fashionmnist,cwFedAvg,40,phase1,0.93283333,0.23304167,,
fashionmnist,cwFedAvg,41,phase1,0.9315,0.22925,,
fashionmnist,cwFedAvg,42,phase1,0.93216667,0.22729167,,
fashionmnist,cwFedAvg,43,phase1,0.93383333,0.227875,,
fashionmnist,cwFedAvg,44,phase1,0.93533333,0.228,,
fashionmnist,cwFedAvg,45,phase1,0.93616667,0.22683333,,
fashionmnist,cwFedAvg,46,phase1,0.937,0.22416667,,
fashionmnist,cwFedAvg,47,phase1,0.937,0.22279167,,
fashionmnist,cwFedAvg,48,phase1,0.939,0.2215,,
fashionmnist,cwFedAvg,49,phase1,0.93983333,0.22154167,,
fashionmnist,cwFedAvg,50,phase1,0.94066667,0.219875,,
fashionmnist,cwFedAvg,51,phase2,0.94083333,0.21808333,0.0,0.2325
fashionmnist,cwFedAvg,52,phase2,0.91933333,0.18391667,0.0,0.27425
fashionmnist,cwFedAvg,53,phase2,0.911,0.17845833,0.0,0.4166875
fashionmnist,cwFedAvg,54,phase2,0.902,0.1875,0.03625,0.4461875
fashionmnist,cwFedAvg,55,phase2,0.83733333,0.213625,0.1655,0.45275
fashionmnist,cwFedAvg,56,phase2,0.769,0.23725,0.254,0.4676875
fashionmnist,cwFedAvg,57,phase2,0.73233333,0.25595833,0.32,0.4729375
fashionmnist,cwFedAvg,58,phase2,0.708,0.26491667,0.37725,0.466875
fashionmnist,cwFedAvg,59,phase2,0.71516667,0.2635,0.41175,0.4611875
fashionmnist,cwFedAvg,60,phase2,0.713,0.26654167,0.43875,0.452375
fashionmnist,cwFedAvg,61,phase2,0.71266667,0.27470833,0.4545,0.452
fashionmnist,cwFedAvg,62,phase2,0.71933333,0.27604167,0.48225,0.4406875
fashionmnist,cwFedAvg,63,phase2,0.72483333,0.28033333,0.48925,0.4378125
fashionmnist,cwFedAvg,64,phase2,0.72866667,0.2835,0.50375,0.436125
fashionmnist,cwFedAvg,65,phase2,0.7315,0.279875,0.51,0.432375
