round,phase,dataset_label,dataset,existing_client_count,newcomer_client_count,active_client_count,existing_id_acc,existing_ood_acc,newcomer_id_acc,newcomer_ood_acc,existing_id_client_std,existing_ood_client_std,newcomer_id_client_std,newcomer_ood_client_std,existing_id_evaluated_clients,existing_ood_evaluated_clients,newcomer_id_evaluated_clients,newcomer_ood_evaluated_clients,existing_id_correct,existing_id_samples,existing_ood_correct,existing_ood_samples,newcomer_id_correct,newcomer_id_samples,newcomer_ood_correct,newcomer_ood_samples,round_uplink_mb,round_downlink_mb,round_total_mb,cumulative_uplink_mb,cumulative_downlink_mb,cumulative_total_mb,mean_total_mb_per_logged_round
54,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.46250000,0.11504167,0.00000000,0.24131250,0.13387027,0.08052981,0.00000000,0.01739017,30,30,20,20,2775,6000,2761,24000,0,4000,3861,16000,196.58393860,196.58393860,393.16787720,6605.22033691,6801.80427551,13407.02461243,243.76408386
55,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.45800000,0.11525000,0.00250000,0.27093750,0.13523190,0.07986408,0.00250000,0.01871612,30,30,20,20,2748,6000,2766,24000,10,4000,4335,16000,196.58393860,196.58393860,393.16787720,6801.80427551,6998.38821411,13800.19248962,246.43200874
56,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.43300000,0.12395833,0.10425000,0.28500000,0.14482518,0.07690368,0.02647050,0.02186607,30,30,20,20,2598,6000,2975,24000,417,4000,4560,16000,196.58393860,196.58393860,393.16787720,6998.38821411,7194.97215271,14193.36036682,249.00632222
57,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.40716667,0.13062500,0.15875000,0.28493750,0.14937472,0.07277444,0.04152936,0.01386021,30,30,20,20,2443,6000,3135,24000,635,4000,4559,16000,196.58393860,196.58393860,393.16787720,7194.97215271,7391.55609131,14586.52824402,251.49186628
58,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.39583333,0.13050000,0.19400000,0.28418750,0.15416486,0.07088253,0.05451147,0.00520329,30,30,20,20,2375,6000,3132,24000,776,4000,4547,16000,196.58393860,196.58393860,393.16787720,7391.55609131,7588.14002991,14979.69612122,253.89315460
59,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.39750000,0.13204167,0.21325000,0.28881250,0.15333379,0.07069704,0.05500625,0.00319851,30,30,20,20,2385,6000,3169,24000,853,4000,4621,16000,196.58393860,196.58393860,393.16787720,7588.14002991,7784.72396851,15372.86399841,256.21439997
60,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.39550000,0.13783333,0.23250000,0.28856250,0.15616418,0.07395236,0.05180492,0.00612723,30,30,20,20,2373,6000,3308,24000,930,4000,4617,16000,196.58393860,196.58393860,393.16787720,7784.72396851,7981.30790710,15766.03187561,258.45953894
61,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.38766667,0.14579167,0.24550000,0.28862500,0.15744170,0.07367686,0.04873141,0.01006153,30,30,20,20,2326,6000,3499,24000,982,4000,4618,16000,196.58393860,196.58393860,393.16787720,7981.30790710,8177.89184570,16159.19975281,260.63225408
62,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.39216667,0.14229167,0.25625000,0.28862500,0.15866991,0.07200773,0.04893554,0.00868638,30,30,20,20,2353,6000,3415,24000,1025,4000,4618,16000,196.58393860,196.58393860,393.16787720,8177.89184570,8374.47578430,16552.36763000,262.73599413
63,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.38700000,0.14487500,0.25425000,0.28968750,0.15656522,0.07217192,0.04154140,0.01013098,30,30,20,20,2322,6000,3477,24000,1017,4000,4635,16000,196.58393860,196.58393860,393.16787720,8374.47578430,8571.05972290,16945.53550720,264.77399230
