round,phase,dataset_label,dataset,existing_client_count,newcomer_client_count,active_client_count,existing_id_acc,existing_ood_acc,newcomer_id_acc,newcomer_ood_acc,existing_id_client_std,existing_ood_client_std,newcomer_id_client_std,newcomer_ood_client_std,existing_id_evaluated_clients,existing_ood_evaluated_clients,newcomer_id_evaluated_clients,newcomer_ood_evaluated_clients,existing_id_correct,existing_id_samples,existing_ood_correct,existing_ood_samples,newcomer_id_correct,newcomer_id_samples,newcomer_ood_correct,newcomer_ood_samples,round_uplink_mb,round_downlink_mb,round_total_mb,cumulative_uplink_mb,cumulative_downlink_mb,cumulative_total_mb,mean_total_mb_per_logged_round
55,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.78000000,0.00000000,0.82200000,0.00000000,0.07321202,0.00000000,0.06654698,0.00000000,30,30,20,20,4680,6000,0,24000,3288,4000,0,16000,196.58393860,196.58393860,393.16787720,6801.80427551,6998.38821411,13800.19248962,246.43200874
56,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.78383333,0.00000000,0.82250000,0.00000000,0.06733849,0.00000000,0.06267974,0.00000000,30,30,20,20,4703,6000,0,24000,3290,4000,0,16000,196.58393860,196.58393860,393.16787720,6998.38821411,7194.97215271,14193.36036682,249.00632222
57,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.79550000,0.00000000,0.82375000,0.00000000,0.07574464,0.00000000,0.05470089,0.00000000,30,30,20,20,4773,6000,0,24000,3295,4000,0,16000,196.58393860,196.58393860,393.16787720,7194.97215271,7391.55609131,14586.52824402,251.49186628
58,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.78166667,0.00000000,0.84000000,0.00000000,0.06966986,0.00000000,0.06312686,0.00000000,30,30,20,20,4690,6000,0,24000,3360,4000,0,16000,196.58393860,196.58393860,393.16787720,7391.55609131,7588.14002991,14979.69612122,253.89315460
59,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.79100000,0.00000000,0.82350000,0.00000000,0.07831986,0.00000000,0.06646616,0.00000000,30,30,20,20,4746,6000,0,24000,3294,4000,0,16000,196.58393860,196.58393860,393.16787720,7588.14002991,7784.72396851,15372.86399841,256.21439997
60,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.78316667,0.00000000,0.82350000,0.00000000,0.06369829,0.00000000,0.06800919,0.00000000,30,30,20,20,4699,6000,0,24000,3294,4000,0,16000,196.58393860,196.58393860,393.16787720,7784.72396851,7981.30790710,15766.03187561,258.45953894
61,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.78216667,0.00000000,0.81925000,0.00000000,0.07605572,0.00000000,0.07178571,0.00000000,30,30,20,20,4693,6000,0,24000,3277,4000,0,16000,196.58393860,196.58393860,393.16787720,7981.30790710,8177.89184570,16159.19975281,260.63225408
62,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.79300000,0.00000000,0.82450000,0.00000000,0.07507330,0.00000000,0.07576114,0.00000000,30,30,20,20,4758,6000,0,24000,3298,4000,0,16000,196.58393860,196.58393860,393.16787720,8177.89184570,8374.47578430,16552.36763000,262.73599413
63,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.79216667,0.00000000,0.82650000,0.00000000,0.07534015,0.00000000,0.07108270,0.00000000,30,30,20,20,4753,6000,0,24000,3306,4000,0,16000,196.58393860,196.58393860,393.16787720,8374.47578430,8571.05972290,16945.53550720,264.77399230
64,phase2,dynamic_test,Cifar10_dynamic_clients_nc50,30,20,50,0.78833333,0.00000000,0.83000000,0.00000000,0.07239168,0.00000000,0.06595453,0.00000000,30,30,20,20,4730,6000,0,24000,3320,4000,0,16000,196.58393860,196.58393860,393.16787720,8571.05972290,8767.64366150,17338.70338440,266.74928284
